id,lng,lat,total_2019,total_2013,difference
67808,121.4080928,31.14477922,0.76765917,0.770953482,-0.003294312
67812,121.4070893,31.14586902,0.764462697,0.717299745,0.047162952
67813,121.4066398,31.1456019,0.774186497,0.57024555,0.203940947
67819,121.4054315,31.14530589,0.467344612,0.50220753,-0.034862918
67820,121.4049333,31.14513919,0.483906829,0.477607293,0.006299536
67821,121.4044215,31.14503319,0.666999256,0.716757023,-0.049757767
67822,121.4039214,31.14487269,0.724559754,0.744172081,-0.019612327
67823,121.4034176,31.144725,0.758797985,0.760858496,-0.002060511
67824,121.408324,31.14909167,0.590988954,0.526561895,0.064427059
67825,121.4085432,31.14861515,0.627882527,0.644332628,-0.016450101
67826,121.4087267,31.14812259,0.481797298,0.428065941,0.053731357
67827,121.4089578,31.14765137,0.680353379,0.565277837,0.115075542
67834,121.405593,31.14886353,0.688220474,0.708012246,-0.019791772
67836,121.4075322,31.14947811,0.699441097,0.747983932,-0.048542835
67837,121.407039,31.1493018,0.733723208,0.777540978,-0.04381777
67838,121.4065534,31.14910803,0.578864823,0.667587706,-0.088722883
67841,121.4129722,31.14806302,0.511983471,0.500729593,0.011253878
67845,121.4114608,31.14659993,0.398386063,0.388521318,0.009864745
67846,121.4110725,31.14624523,0.387546811,0.407999621,-0.02045281
67848,121.4103018,31.14552983,0.459405183,0.461221698,-0.001816515
67849,121.4099065,31.14518322,0.461768189,0.288431269,0.17333692
67850,121.4095294,31.14481653,0.47829862,0.335547707,0.142750913
67852,121.4137487,31.14948231,0.55315781,0.548242592,0.004915218
67901,121.4244416,31.14469384,0.402410486,0.446918565,-0.044508079
67923,121.4242623,31.14668936,0.368419193,0.43965203,-0.071232837
67924,121.4243368,31.146169,0.383879415,0.470179106,-0.086299691
67925,121.424398,31.14564661,0.308367683,0.425839307,-0.117471624
67941,121.424019,31.14802993,0.37428473,0.407196182,-0.032911452
67942,121.4241673,31.14752686,0.426465007,0.452598429,-0.026133422
67950,121.430298,31.14543704,0.541389143,0.569097244,-0.027708101
67951,121.4303181,31.14491415,0.509672966,0.52999572,-0.020322754
67965,121.4335401,31.14660662,0.534288809,0.580518107,-0.046229298
67966,121.4335389,31.14608065,0.55449854,0.608019857,-0.053521317
67967,121.4335511,31.14555504,0.613115164,0.550076538,0.063038626
67968,121.4337056,31.14505457,0.643648459,0.57147982,0.072168639
67969,121.4338773,31.14455741,0.629195789,0.521183089,0.1080127
67972,121.4338584,31.14721155,0.38089379,0.463087813,-0.082194023
67985,121.4339838,31.14892276,0.725896698,0.638620848,0.08727585
67999,121.4389654,31.1450387,0.785116499,0.782392379,0.00272412
68000,121.4384599,31.1449115,0.786325189,0.785782315,0.000542874
68019,121.437602,31.14507975,0.779349025,0.786531936,-0.007182911
68053,121.4425766,31.14478431,0.757354939,0.747680033,0.009674906
68054,121.4428124,31.14431418,0.751402482,0.754503431,-0.003100949
68055,121.4429772,31.14382366,0.465267223,0.41383757,0.051429653
68056,121.4418635,31.14510166,0.784304064,0.767492305,0.016811759
68057,121.44135,31.14499723,0.755489108,0.728201794,0.027287314
68058,121.4428734,31.14537395,0.778577062,0.780124022,-0.00154696
68059,121.4433778,31.1455118,0.75847639,0.727496222,0.030980168
68060,121.4438757,31.14567314,0.755786446,0.763663033,-0.007876587
68061,121.4443789,31.14581574,0.699020068,0.711879385,-0.012859317
68062,121.4448783,31.14597165,0.767961563,0.749030571,0.018930992
68063,121.4453824,31.14610772,0.624197534,0.600743239,0.023454295
68064,121.4458898,31.14622194,0.42171548,0.440715907,-0.019000427
68095,121.4458187,31.14825067,0.345999485,0.436242623,-0.090243138
68114,121.4503675,31.14684454,0.611869501,0.390349215,0.221520286
68134,121.4461489,31.14671406,0.376105598,0.385842594,-0.009736996
68135,121.4461451,31.14724002,0.449839988,0.586361992,-0.136522004
68136,121.4461437,31.14567936,0.398489961,0.555677478,-0.157187517
68137,121.4461423,31.14515338,0.309934187,0.338597388,-0.028663201
68138,121.4463496,31.14574505,0.433172491,0.620297922,-0.187125431
68139,121.4463752,31.14522221,0.44745479,0.525267057,-0.077812267
68141,121.4499819,31.14683684,0.611869501,0.390349215,0.221520286
68142,121.4498529,31.14632709,0.629432544,0.391692115,0.237740429
68144,121.4462331,31.14763491,0.462658002,0.582191675,-0.119533673
68145,121.4460393,31.14783813,0.447445319,0.514908371,-0.067463052
68146,121.4460416,31.14941953,0.296244908,0.285296722,0.010948186
68147,121.4460416,31.14889356,0.276104369,0.291791288,-0.015686919
68148,121.4460416,31.14836758,0.295716179,0.318405806,-0.022689627
68149,121.4460871,31.14995055,0.562167525,0.377990179,0.184177346
68150,121.4468655,31.14999699,0.677074674,0.625331732,0.051742942
68151,121.4476572,31.14875934,0.468903394,0.44852467,0.020378724
68152,121.4475736,31.14927789,0.389348299,0.343841518,0.045506781
68153,121.4474828,31.1497944,0.452568595,0.44651806,0.006050535
68154,121.4481838,31.14820681,0.750553302,0.706426616,0.044126686
68155,121.4486999,31.14810949,0.614959476,0.630140156,-0.01518068
68156,121.4492157,31.14801099,0.61290909,0.661539504,-0.048630414
68157,121.4497321,31.14791648,0.436748466,0.37538818,0.061360286
68159,121.4475726,31.14771704,0.583833285,0.693847994,-0.110014709
68160,121.4473674,31.14723576,0.641421807,0.667601841,-0.026180034
68165,121.4471342,31.14826282,0.667946343,0.653132401,0.014813942
68166,121.4466082,31.14826516,0.693355034,0.681248689,0.012106345
68192,121.4615466,31.14683837,0.582896829,0.439743291,0.143153538
68216,121.4683351,31.14749578,0.470343882,0.359459789,0.110884093
68220,121.4683384,31.14746388,0.335560596,0.278399148,0.057161448
68245,121.4704737,31.14781766,0.414870059,0.39474966,0.020120399
68246,121.470993,31.14789765,0.450767946,0.437306011,0.013461935
68247,121.4715102,31.1479933,0.495576367,0.418688138,0.076888229
68255,121.4753432,31.14827292,0.679947248,0.231236836,0.448710412
68256,121.4758559,31.14836266,0.646799124,0.238095031,0.408704093
68257,121.4763515,31.14847467,0.426972525,0.248683898,0.178288627
68258,121.4751294,31.14856828,0.662702622,0.229235088,0.433467534
68259,121.4756467,31.14866035,0.68923135,0.239810561,0.449420789
68260,121.4761665,31.14872066,0.426972525,0.248683898,0.178288627
68261,121.4714169,31.14850994,0.29731089,0.278994015,0.018316875
68262,121.4720451,31.14785346,0.46553727,0.25995885,0.20557842
68267,121.4735183,31.14831385,0.636636471,0.251247119,0.385389352
68268,121.4730043,31.14823508,0.657349296,0.250113287,0.407236009
68269,121.4735385,31.14804701,0.658669442,0.249012597,0.409656845
68270,121.4730151,31.14802672,0.657349296,0.250113287,0.407236009
68271,121.4745546,31.14816052,0.710712329,0.474659326,0.236053003
68272,121.4744948,31.14844847,0.710712329,0.474659326,0.236053003
68306,121.4799147,31.14927963,0.596414696,0.218638379,0.377776317
68308,121.4788771,31.14910885,0.546774446,0.49457806,0.052196386
68309,121.4783594,31.14901778,0.574539653,0.490094873,0.08444478
68312,121.4845421,31.14540109,0.273850193,0.251248781,0.022601412
68318,121.4842056,31.14657892,0.522983147,0.496210203,0.026772944
68319,121.4853843,31.14675024,0.727532973,0.680011458,0.047521515
68320,121.4848733,31.14663167,0.770434982,0.664223562,0.10621142
68322,121.4864054,31.14699016,0.753481856,0.691460931,0.062020925
68324,121.487431,31.14721574,0.776286654,0.703545007,0.072741647
68325,121.4879402,31.14734687,0.714698106,0.657423463,0.057274643
68327,121.4838228,31.14759865,0.219185577,0.233669076,-0.014483499
68329,121.4832753,31.14853206,0.691912777,0.600815999,0.091096778
68333,121.4833604,31.14882331,0.352938324,0.403236858,-0.050298534
68337,121.4833015,31.14936209,0.250663359,0.269965994,-0.019302635
68339,121.4822368,31.14955454,0.532226217,0.469724286,0.062501931
68340,121.484965,31.14980573,0.625796444,0.228307856,0.397488588
68344,121.486531,31.14989726,0.594760837,0.238514948,0.356245889
68345,121.4870548,31.14994459,0.600930785,0.262030577,0.338900208
68346,121.4857349,31.14737987,0.751669994,0.65981157,0.091858424
68352,121.4907156,31.14729556,0.698093292,0.705758463,-0.007665171
68353,121.4908976,31.1468025,0.698240699,0.668330226,0.029910473
68354,121.4910704,31.14630744,0.630784873,0.5336624,0.097122473
68355,121.4913008,31.14583628,0.713141146,0.659228066,0.05391308
68356,121.491489,31.14534533,0.627338557,0.610064061,0.017274496
68357,121.4916555,31.14484641,0.592315081,0.553023764,0.039291317
68358,121.4918348,31.14435241,0.659943312,0.541532466,0.118410846
68360,121.4894096,31.14765087,0.663978467,0.533545878,0.130432589
68361,121.4888983,31.14755559,0.757910219,0.691306979,0.06660324
68362,121.4899422,31.14929253,0.461840355,0.466792702,-0.004952347
68363,121.4901392,31.14880917,0.760359197,0.698332468,0.062026729
68364,121.4903372,31.14832623,0.752872365,0.667686025,0.08518634
68365,121.4907792,31.14989459,0.577431248,0.257189474,0.320241774
68366,121.4902532,31.14989452,0.512758379,0.254798086,0.257960293
68368,121.4923486,31.1499696,0.599622105,0.262402232,0.337219873
68369,121.492873,31.14999838,0.576669824,0.254999108,0.321670716
68379,121.4879488,31.14981381,0.620635604,0.27146045,0.349175154
68380,121.4884732,31.14979052,0.57729389,0.493889601,0.083404289
68381,121.4889992,31.14979117,0.620744818,0.308772167,0.311972651
68382,121.4895247,31.14980204,0.433322579,0.432531171,0.000791408
68384,121.4874539,31.14996942,0.616092132,0.269322244,0.346769888
68386,121.4883057,31.148104,0.757910219,0.691306979,0.06660324
68387,121.4884569,31.14760145,0.725504009,0.681273123,0.044230886
68392,121.4932929,31.14502682,0.772959805,0.750360735,0.02259907
68393,121.4945925,31.14519018,0.776751975,0.735995246,0.040756729
68394,121.4941066,31.14500275,0.75903597,0.721485836,0.037550134
68395,121.4936125,31.14482699,0.772893866,0.766960565,0.005933301
68404,121.4955824,31.14553832,0.773052273,0.700250218,0.072802055
68405,121.4960699,31.14573477,0.774498929,0.75005889,0.024440039
68406,121.4965577,31.14593055,0.76706565,0.737945017,0.029120633
68407,121.4970455,31.14612634,0.768357657,0.71712539,0.051232267
68408,121.4975332,31.14632213,0.709143122,0.657143972,0.05199915
68409,121.498021,31.14651792,0.762367627,0.721039213,0.041328414
68410,121.4985095,31.14671211,0.760005595,0.749629418,0.010376177
68411,121.4989976,31.14690708,0.769581817,0.758066468,0.011515349
68412,121.4995006,31.14705536,0.724422257,0.762055553,-0.037633296
68413,121.4999698,31.14729183,0.763255275,0.756098086,0.007157189
68414,121.5004379,31.14753055,0.697654172,0.682171843,0.015482329
68415,121.4936828,31.1491083,0.740423867,0.675303281,0.065120586
68416,121.4934851,31.14959209,0.520195674,0.425820051,0.094375623
68429,121.5013625,31.14785725,0.726780766,0.703619666,0.0231611
68430,121.501855,31.14803365,0.728080078,0.74705292,-0.018972842
68431,121.502343,31.14822296,0.646811259,0.725690002,-0.078878743
68432,121.5028306,31.14841291,0.706362609,0.612009907,0.094352702
68433,121.5033212,31.14859627,0.271715166,0.323570972,-0.051855806
68434,121.5052931,31.14660824,0.60062263,0.507223436,0.093399194
68435,121.506115,31.14545248,0.377381604,0.366392096,0.010989508
68437,121.5054251,31.14718571,0.423175339,0.41615473,0.007020609
68438,121.5059129,31.14736145,0.415671108,0.368022586,0.047648522
68439,121.5064074,31.14753422,0.415824255,0.358957522,0.056866733
68440,121.506914,31.14766344,0.427249279,0.357652902,0.069596377
68441,121.5074081,31.14783694,0.414016042,0.357977858,0.056038184
68442,121.5079145,31.14796478,0.443762176,0.413149606,0.03061257
68443,121.508419,31.14809774,0.609939922,0.612848875,-0.002908953
68444,121.5089148,31.14826615,0.652109108,0.603813131,0.048295977
68445,121.5094206,31.14839677,0.589210645,0.61471552,-0.025504875
68446,121.5099177,31.14856151,0.662568658,0.68107512,-0.018506462
68447,121.510429,31.14864573,0.58946829,0.446406309,0.143061981
68448,121.5038701,31.14830163,0.451084939,0.400081049,0.05100389
68449,121.5042029,31.14789429,0.34956869,0.380717354,-0.031148664
68450,121.5045379,31.14749017,0.333944561,0.424747306,-0.090802745
68452,121.5109501,31.14831521,0.311802476,0.303528614,0.008273862
68484,121.5152273,31.14749721,0.736496565,0.575637324,0.160859241
68485,121.5157273,31.14766025,0.705049648,0.566884345,0.138165303
68487,121.5167411,31.14793767,0.681726356,0.536093617,0.145632739
68491,121.5187582,31.14851988,0.400789712,0.362644885,0.038144827
68492,121.5213332,31.14537274,0.720548482,0.707539702,0.01300878
68493,121.5216481,31.14495307,0.400075297,0.367941937,0.03213336
68494,121.5214895,31.14595908,0.677065132,0.622616656,0.054448476
68500,121.5243147,31.14736478,0.625616187,0.537478027,0.08813816
68501,121.5204999,31.1456202,0.672825467,0.533968851,0.138856616
68505,121.5186188,31.14467909,0.746945978,0.719454959,0.027491019
68506,121.5181491,31.14444279,0.770376829,0.749827267,0.020549562
68507,121.517682,31.14420215,0.671328577,0.597575507,0.07375307
68508,121.519258,31.14811056,0.662605023,0.46867486,0.193930163
68509,121.5195788,31.14769468,0.758210471,0.728411374,0.029799097
68510,121.5198946,31.14727485,0.75419555,0.703606457,0.050589093
68511,121.5202135,31.14685762,0.765234183,0.745499192,0.019734991
68512,121.5205426,31.1464483,0.768884317,0.738975404,0.029908913
68513,121.5208465,31.14602044,0.739348134,0.6589107,0.080437434
68514,121.5194449,31.14871333,0.582193977,0.434778706,0.147415271
68515,121.5199468,31.14887022,0.628070359,0.464051692,0.164018667
68516,121.5204516,31.1490171,0.715774461,0.653542385,0.062232076
68517,121.520955,31.14916851,0.582636128,0.530067455,0.052568673
68518,121.5214652,31.14929642,0.741937341,0.656352965,0.085584376
68520,121.5224794,31.14957477,0.643011729,0.613544046,0.029467683
68521,121.5234215,31.14531461,0.762775882,0.686839955,0.075935927
68522,121.5229121,31.14519939,0.775676656,0.736139823,0.039536833
68523,121.5224031,31.14508109,0.769397181,0.688629015,0.080768166
68524,121.5218972,31.14495167,0.536241478,0.436730608,0.09951087
68525,121.5241278,31.1449036,0.750777417,0.695233912,0.055543505
68526,121.5240847,31.14438997,0.767733014,0.759533075,0.008199939
68527,121.5253565,31.14626082,0.574528278,0.533421876,0.041106402
68528,121.5250887,31.14670643,0.606929149,0.489198468,0.117730681
68529,121.5247838,31.14712896,0.626689972,0.53206795,0.094622022
68530,121.525069,31.14569633,0.75389986,0.703322908,0.050576952
68531,121.5245593,31.14558246,0.769873745,0.69351109,0.076362655
68532,121.5240634,31.14541869,0.737381042,0.61478189,0.122599152
68533,121.5260896,31.14592892,0.752634675,0.68328932,0.069345355
68534,121.5265942,31.14606354,0.751342654,0.696881234,0.05446142
68535,121.527097,31.14620366,0.72728224,0.6375025,0.08977974
68536,121.5276062,31.14632075,0.765634068,0.642286914,0.123347154
68537,121.5281157,31.146436,0.743744305,0.671652575,0.07209173
68538,121.5286209,31.14656854,0.697415976,0.625634532,0.071781444
68539,121.5259274,31.14539837,0.743882714,0.711577006,0.032305708
68540,121.5262244,31.1449666,0.709949656,0.634210517,0.075739139
68541,121.5232821,31.14934213,0.55858726,0.53562907,0.02295819
68542,121.5235768,31.14891243,0.50462927,0.481769884,0.022859386
68543,121.5238713,31.14848129,0.615941585,0.606010094,0.009931491
68544,121.5241651,31.14804644,0.665390049,0.650289424,0.015100625
68546,121.5297764,31.14686318,0.699305891,0.605952428,0.093353463
68547,121.5302918,31.14696546,0.704232945,0.636696836,0.067536109
68548,121.5308041,31.14708279,0.716811022,0.628631073,0.088179949
68549,121.5313193,31.14718641,0.66826959,0.550099895,0.118169695
68550,121.5318346,31.14728862,0.619910357,0.52342829,0.096482067
68551,121.5323506,31.14738542,0.619257621,0.496471406,0.122786215
68562,121.5309228,31.14975408,0.768740386,0.729321248,0.039419138
68563,121.5306022,31.15016885,0.765648501,0.736555169,0.029093332
68567,121.5280799,31.1488078,0.689133147,0.614115825,0.075017322
68568,121.533099,31.14695594,0.776307222,0.770965377,0.005341845
68569,121.5333092,31.14647553,0.783290484,0.73059837,0.052692114
68570,121.5335271,31.14600102,0.771905499,0.729276708,0.042628791
68571,121.5337996,31.1455558,0.768410383,0.771227593,-0.00281721
68572,121.5341722,31.14518673,0.748517059,0.740280147,0.008236912
68573,121.5346455,31.14498534,0.745946006,0.678996645,0.066949361
68574,121.5351604,31.14489141,0.775581119,0.712429664,0.063151455
68575,121.5356643,31.14501769,0.754143151,0.749799122,0.004344029
68576,121.536181,31.14510971,0.767574191,0.756426663,0.011147528
68577,121.5366963,31.14520628,0.747069707,0.730993374,0.016076333
68578,121.537204,31.14530705,0.745566618,0.678984776,0.066581842
68579,121.5377149,31.14541844,0.769498932,0.600136805,0.169362127
68580,121.5382265,31.14552179,0.73892178,0.685312513,0.053609267
68581,121.5387326,31.14565515,0.747155627,0.724690034,0.022465593
68582,121.5392447,31.14575698,0.714762178,0.752468143,-0.037705965
68583,121.5397564,31.14586074,0.759077459,0.714074701,0.045002758
68584,121.5402743,31.14591837,0.430582525,0.590939341,-0.160356816
68585,121.5377734,31.14830057,0.697600543,0.639514993,0.05808555
68586,121.5382982,31.14833478,0.620669977,0.564745168,0.055924809
68587,121.5388207,31.14839214,0.71407213,0.659861732,0.054210398
68588,121.5393407,31.14846218,0.701387155,0.645583703,0.055803452
68589,121.5398666,31.14846654,0.676151139,0.560306864,0.115844275
68590,121.5403926,31.1484641,0.57120569,0.459482285,0.111723405
68591,121.536732,31.14821047,0.628823841,0.563541127,0.065282714
68592,121.5362128,31.1481419,0.72977302,0.619381042,0.110391978
68593,121.5356943,31.14805945,0.49931193,0.376167352,0.123144578
68594,121.5351788,31.1479574,0.754395946,0.702135703,0.052260243
68595,121.5346636,31.14785424,0.74623408,0.704442866,0.041791214
68596,121.5341485,31.14775056,0.687087982,0.606913334,0.080174648
68597,121.5336384,31.14762235,0.69357875,0.652686798,0.040891952
68598,121.5331254,31.14751124,0.559014193,0.484861832,0.074152361
68604,121.544046,31.14646111,0.294055863,0.294583432,-0.000527569
68605,121.5408088,31.14796351,0.769473824,0.770242305,-0.000768481
68606,121.5409426,31.14745716,0.765267625,0.714568145,0.05069948
68607,121.5409926,31.14693437,0.761611029,0.702218114,0.059392915
68608,121.5409375,31.14641417,0.703650393,0.737505896,-0.033855503
68609,121.5441363,31.14594325,0.409479584,0.292443369,0.117036215
68611,121.5444125,31.14493745,0.35069397,0.274870865,0.075823105
68612,121.5445384,31.14442936,0.297374579,0.278534978,0.018839601
68613,121.5446915,31.14393705,0.386371466,0.324175898,0.062195568
68619,121.5475943,31.14704407,0.708232569,0.631130101,0.077102468
68620,121.5481084,31.14713723,0.714548875,0.649783608,0.064765267
68621,121.5486253,31.14722386,0.687625711,0.642766655,0.044859056
68622,121.5491461,31.14729175,0.630031961,0.594136324,0.035895637
68623,121.5496629,31.14738671,0.501442132,0.500872129,0.000570003
68624,121.5434475,31.14883637,0.514074309,0.369595368,0.144478941
68625,121.5435624,31.14832322,0.483970985,0.345246582,0.138724403
68626,121.5436807,31.14781078,0.426732081,0.338415071,0.08831701
68628,121.5439506,31.14679435,0.326255835,0.348799621,-0.022543786
68629,121.5446658,31.14958593,0.574934333,0.573149058,0.001785275
68630,121.5441516,31.14948253,0.639954735,0.540367155,0.09958758
68631,121.5436394,31.14937162,0.4533677,0.363571793,0.089795907
68632,121.5459146,31.1498235,0.559388932,0.532542207,0.026846725
68633,121.5453995,31.14971817,0.532668609,0.589830781,-0.057162172
68637,121.5468584,31.14780988,0.748474997,0.679094926,0.069380071
68638,121.5469888,31.14730055,0.732843837,0.624748241,0.108095596
68639,121.5502797,31.14688231,0.72343124,0.673488454,0.049942786
68642,121.5506478,31.14754794,0.614921209,0.505184367,0.109736842
68643,121.5511591,31.14764215,0.572004388,0.531347699,0.040656689
68644,121.5516718,31.14774155,0.73584892,0.718808417,0.017040503
68645,121.5521871,31.14782819,0.722333484,0.707457278,0.014876206
68646,121.5527108,31.1478649,0.438223799,0.401095219,0.03712858
68647,121.553224,31.14797761,0.737062383,0.646925573,0.09013681
68648,121.5537387,31.1480818,0.726597545,0.642848877,0.083748668
68649,121.5542616,31.1481306,0.374831869,0.345716227,0.029115642
68654,121.5544377,31.147625,0.537133903,0.443014508,0.094119395
68657,121.5553455,31.1483082,0.735122349,0.67064645,0.064475899
68658,121.5558679,31.14836149,0.705263772,0.634272998,0.070990774
68659,121.5563775,31.14848301,0.683654473,0.585027569,0.098626904
68660,121.5568721,31.14865032,0.734661517,0.700450038,0.034211479
68661,121.5573485,31.14887122,0.73762616,0.686823894,0.050802266
68662,121.5578352,31.14905929,0.699339928,0.650447347,0.048892581
68663,121.5583323,31.1492286,0.640194961,0.451473605,0.188721356
68676,121.5589756,31.14886866,0.534008415,0.398138191,0.135870224
68677,121.559163,31.148379,0.73429864,0.675405978,0.058892662
68678,121.5595392,31.14821349,0.662550182,0.582789239,0.079760943
68679,121.5600378,31.14838072,0.571322531,0.559619751,0.01170278
68682,121.5608717,31.14928159,0.73972088,0.746566622,-0.006845742
68683,121.5607242,31.149785,0.771635492,0.744043003,0.027592489
68726,121.3771299,31.14296323,0.771065988,0.760790594,0.010275394
68727,121.3776333,31.14311322,0.777177105,0.74883141,0.028345695
68728,121.3781395,31.14324741,0.781472846,0.724336868,0.057135978
68729,121.3786419,31.14338881,0.780593508,0.776258439,0.004335069
68730,121.3791383,31.14355059,0.77931314,0.750106923,0.029206217
68741,121.379979,31.14372654,0.780380442,0.757861877,0.022518565
68742,121.3804773,31.14388843,0.78359731,0.753224708,0.030372602
68743,121.382626,31.14450244,0.680159501,0.635529987,0.044629514
68744,121.3821274,31.144341,0.754845594,0.659240763,0.095604831
68745,121.3816253,31.14420002,0.758294917,0.676539047,0.08175587
68746,121.3811274,31.14403898,0.641820653,0.546485916,0.095334737
68748,121.3812048,31.143075,0.771061381,0.748420007,0.022641374
68749,121.3810378,31.14357366,0.768349585,0.705411851,0.062937734
68750,121.3814922,31.14040495,0.657787912,0.520448497,0.137339415
68751,121.3810222,31.1401692,0.661449919,0.572054183,0.089395736
68752,121.3805469,31.13996943,0.676980422,0.57808351,0.098896912
68753,121.3800596,31.13978905,0.684931546,0.482615017,0.202316529
68754,121.3795466,31.13968936,0.726438285,0.664678131,0.061760154
68755,121.3790236,31.13964131,0.758504997,0.696418068,0.062086929
68756,121.3785073,31.13955501,0.729979968,0.675011953,0.054968015
68757,121.3779851,31.13950399,0.576059465,0.624834378,-0.048774913
68758,121.3774693,31.13940726,0.600781094,0.593210519,0.007570575
68759,121.3769492,31.13933796,0.371193475,0.303681975,0.0675115
68760,121.3818225,31.14106666,0.732597574,0.721939924,0.01065765
68761,121.381656,31.14156557,0.789114589,0.749073887,0.040040702
68762,121.3814894,31.14206448,0.737194736,0.661157495,0.076037241
68785,121.3824683,31.14078484,0.706771397,0.589199523,0.117571874
68786,121.3829548,31.14097818,0.723148928,0.599374064,0.123774864
68787,121.3834415,31.14117202,0.648071915,0.589941727,0.058130188
68788,121.3839096,31.14141163,0.728032605,0.633189117,0.094843488
68789,121.3844134,31.14153546,0.693563313,0.592315861,0.101247452
68790,121.3849206,31.14167149,0.732759318,0.69043189,0.042327428
68792,121.3859404,31.14192533,0.276250071,0.266038024,0.010212047
68793,121.3864427,31.14207087,0.273521711,0.312030878,-0.038509167
68794,121.3869839,31.14165343,0.259644697,0.418255676,-0.158610979
68795,121.387117,31.14114556,0.298104563,0.4934689,-0.195364337
68796,121.3872435,31.14063518,0.315022198,0.512652497,-0.197630299
68797,121.3873737,31.14012579,0.299612592,0.450305658,-0.150693066
68801,121.3892004,31.14038556,0.603554163,0.697371332,-0.093817169
68802,121.3895187,31.13997452,0.564871917,0.632772797,-0.06790088
68803,121.3888863,31.14130601,0.734582106,0.656214993,0.078367113
68804,121.3890844,31.14176845,0.75012723,0.650245047,0.099882183
68807,121.3893688,31.14133674,0.736754822,0.679435253,0.057319569
68809,121.3873349,31.14224541,0.268575705,0.249122407,0.019453298
68810,121.3878438,31.14237748,0.274090293,0.253075899,0.021014394
68811,121.3883547,31.14250153,0.546998665,0.578807358,-0.031808693
68812,121.3888652,31.14262742,0.64664726,0.540001945,0.106645315
68813,121.3893793,31.14273449,0.555162745,0.471376857,0.083785888
68817,121.3918132,31.13991301,0.704582917,0.726301887,-0.02171897
68819,121.3912351,31.14152172,0.723550814,0.657475721,0.066075093
68820,121.3917069,31.14163084,0.73431632,0.701088325,0.033227995
68821,121.3918013,31.14111439,0.601086678,0.580044681,0.021041997
68823,121.3909355,31.14217106,0.697707544,0.683071001,0.014636543
68827,121.3930954,31.144308,0.787242175,0.725682392,0.061559783
68828,121.3926649,31.14400701,0.756351163,0.698528325,0.057822838
68829,121.3922314,31.14371103,0.638631405,0.57041282,0.068218585
68831,121.3913288,31.14319214,0.490732619,0.413336295,0.077396324
68832,121.3935323,31.14405626,0.787242175,0.725682392,0.061559783
68833,121.3944017,31.14462497,0.766462521,0.703894215,0.062568306
68834,121.39029,31.14297468,0.653711873,0.486715768,0.166996105
68835,121.3907932,31.14311491,0.689244291,0.580846155,0.108398136
68836,121.3912379,31.14232745,0.700437782,0.696384278,0.004053504
68837,121.3914778,31.14229711,0.697707544,0.683071001,0.014636543
68838,121.392013,31.14061,0.719518828,0.703613271,0.015905557
68839,121.3921405,31.1401,0.688575268,0.705410079,-0.016834811
68840,121.392261,31.13958828,0.503064622,0.573418475,-0.070353853
68848,121.3983155,31.14319783,0.541722862,0.565697201,-0.023974339
68849,121.398168,31.14369846,0.541478371,0.49407434,0.047404031
68850,121.3981788,31.14422041,0.544434634,0.494534439,0.049900195
68851,121.3990315,31.14294761,0.78355683,0.770768153,0.012788677
68852,121.3995015,31.1431838,0.775638815,0.743751226,0.031887589
68853,121.399974,31.14341471,0.711502893,0.71225425,-0.000751357
68855,121.3958498,31.14171405,0.771472974,0.739894151,0.031578823
68856,121.3954296,31.14166018,0.779949535,0.731217295,0.04873224
68858,121.394591,31.14468912,0.777771578,0.703097769,0.074673809
68863,121.3962756,31.14452634,0.621893358,0.556311462,0.065581896
68864,121.3967595,31.14472367,0.73259007,0.725815159,0.006774911
68865,121.3972736,31.14479561,0.638489461,0.568122869,0.070366592
68866,121.3977977,31.14476811,0.67310995,0.536250268,0.136859682
68868,121.3953845,31.14397945,0.750307031,0.727366782,0.022940249
68878,121.3962471,31.14158226,0.76229883,0.738476209,0.023822621
68879,121.3957781,31.14135314,0.7679904,0.736646249,0.031344151
68880,121.3965458,31.14232636,0.700386384,0.613654235,0.086732149
68881,121.3963744,31.14282264,0.755719201,0.722253467,0.033465734
68883,121.3960457,31.1438213,0.777437449,0.712965672,0.064471777
68885,121.3976657,31.14226083,0.746115019,0.732428263,0.013686756
68886,121.3981342,31.14249823,0.737960647,0.759095004,-0.021134357
68887,121.3969434,31.14135721,0.723292478,0.734231617,-0.010939139
68888,121.3971774,31.14088613,0.733424483,0.754409525,-0.020985042
68889,121.3974113,31.14041505,0.744731718,0.76496987,-0.020238152
68890,121.3976274,31.13993575,0.744434831,0.765871754,-0.021436923
68891,121.3978437,31.13945647,0.64019064,0.639852269,0.000338371
68892,121.3980747,31.13898397,0.618583225,0.64975132,-0.031168095
68893,121.3982917,31.13850509,0.53432232,0.522461537,0.011860783
68896,121.4028665,31.14455488,0.704903747,0.75173741,-0.046833663
68897,121.4023684,31.14439099,0.739882123,0.70889249,0.030989633
68898,121.4018646,31.14425659,0.693678905,0.614741874,0.078937031
68899,121.4013988,31.14402889,0.771418657,0.694510891,0.076907766
68900,121.4017473,31.1428959,0.705460754,0.669510253,0.035950501
68901,121.4015628,31.14338667,0.745757131,0.676190419,0.069566712
68907,121.4034762,31.14451674,0.758797985,0.760858496,-0.002060511
68909,121.4019723,31.14136195,0.770349768,0.751668644,0.018681124
68910,121.4017895,31.14087747,0.769687831,0.747785366,0.021902465
68911,121.4014332,31.14049991,0.749689449,0.684457234,0.065232215
