id,lng,lat,beautiful_score,livelier_score,safer_score,wealthier_score,1-boring,1-depressing,total
2307,121.5257911,31.35170848,0.186783663,0.749779708,0.219376532,0.369759836,0.658093371,0.34587847,0.42161193
2308,121.5255382,31.35124771,0.258243829,0.792293612,0.30291763,0.431693565,0.677961806,0.40534346,0.47807565
2323,121.529527,31.35097642,0.397805206,0.464896265,0.370322648,0.414941469,0.545658141,0.453149212,0.441128824
2324,121.5291492,31.35061635,0.30956201,0.249126281,0.291781895,0.330037375,0.423140597,0.384944531,0.331432115
2325,121.528772,31.35024993,0.531102654,0.300464464,0.428530604,0.439601454,0.47833652,0.5,0.446339283
2326,121.5284034,31.34987499,0.406082681,0.490007487,0.37176602,0.431828304,0.560793559,0.459801316,0.453379895
2327,121.5302177,31.35330387,0.562536417,0.246050922,0.453970644,0.440457898,0.434386219,0.514381467,0.441963928
2328,121.5300338,31.35281163,0.696515208,0.321062874,0.569498443,0.526506611,0.476566905,0.590870746,0.530170131
2329,121.5298592,31.35231647,0.5,0.255293733,0.425840893,0.417132178,0.426339151,0.482322083,0.41782134
2330,121.5297069,31.35181495,0.345714869,0.316630844,0.339199485,0.358442859,0.450204745,0.410300398,0.3700822
2333,121.5319353,31.35363753,0.200321486,0.713224822,0.254936703,0.368206081,0.623605737,0.351381203,0.418612672
2339,121.5297481,31.35385231,0.311257977,0.36532198,0.285551853,0.347308411,0.5,0.39421407,0.367275715
2346,121.544473,31.35327627,0.226281039,0.341491824,0.27703141,0.327670306,0.422262134,0.345091687,0.323304733
2367,121.5551178,31.35232376,0.238019035,0.164508931,0.264579306,0.311147972,0.314882166,0.339968206,0.272184269
2385,121.5551477,31.35282171,0.246217428,0.170835799,0.268094517,0.307537761,0.33075211,0.345310391,0.278124668
2386,121.5548971,31.35328403,0.478664438,0.280220772,0.475617863,0.450039072,0.402779951,0.481600134,0.428153705
2387,121.5546254,31.35373347,0.377696166,0.218073791,0.394083851,0.398244805,0.354411547,0.423236984,0.360957857
2404,121.5556664,31.35190697,0.411931534,0.238882258,0.433268385,0.411303786,0.361586551,0.440640171,0.382935448
2405,121.5559366,31.35145626,0.5,0.267909306,0.485077328,0.455160698,0.393159353,0.48971633,0.431837169
2406,121.5561829,31.35099164,0.52408851,0.290803239,0.512858019,0.474258015,0.403909161,0.5,0.450986157
2407,121.5564282,31.35052663,0.601909371,0.347337876,0.573759946,0.519247231,0.437545035,0.54688591,0.504447562
2408,121.5566632,31.35005611,0.643809374,0.398307203,0.614211407,0.553774271,0.460815254,0.572527189,0.540574116
2409,121.5569218,31.34959892,0.727439672,0.494460947,0.697845642,0.623144092,0.5,0.626368726,0.61154318
2410,121.5571918,31.34914777,0.5,0.425209484,0.529267885,0.5,0.460184102,0.507533341,0.487032469
2411,121.5574547,31.34869224,0.713312518,0.41775239,0.672881683,0.591299736,0.474482376,0.611297849,0.580171092
2412,121.5577161,31.34823581,0.751798521,0.442455296,0.70132258,0.618771911,0.488790147,0.634425887,0.606260724
2413,121.557962,31.34777098,0.6047955,0.424140474,0.58897114,0.532159959,0.476347455,0.55582954,0.530374011
2414,121.5582124,31.3473086,0.327729663,0.278764744,0.370852434,0.387701565,0.378875854,0.401340814,0.357544179
2415,121.5584732,31.34685187,0.336406734,0.206940832,0.348140373,0.363858097,0.355462891,0.39868548,0.334915735
2416,121.5644489,31.35225608,0.748390188,0.807630433,0.758613703,0.701575749,0.654660102,0.668994547,0.723310787
2417,121.5646552,31.35177279,0.732598485,0.769617854,0.748501375,0.685722261,0.626649597,0.656019526,0.70318485
2418,121.5648503,31.35128616,0.692883945,0.799694647,0.721582996,0.672398611,0.646237507,0.639350398,0.695358017
2419,121.5650333,31.35079655,0.5,0.636235588,0.56018028,0.536629229,0.552789642,0.522443963,0.551379784
2420,121.5652523,31.35032222,0.449812018,0.813555671,0.531977983,0.562262596,0.656862596,0.51994573,0.589069432
2421,121.5654471,31.34983651,0.829880707,0.750732712,0.801939306,0.723489927,0.632079264,0.715452632,0.742262425
2422,121.5656606,31.34935784,0.615365878,0.741897171,0.656683591,0.616793002,0.613360884,0.592357244,0.639409628
2423,121.5658561,31.34887037,0.595428104,0.661344203,0.624100269,0.590894396,0.579418793,0.574756839,0.604323767
2434,121.5710009,31.35029141,0.768014031,0.770954229,0.768668553,0.701434832,0.630287538,0.679017044,0.719729371
2437,121.571789,31.34954311,0.835916684,0.775305582,0.814390584,0.740707829,0.637663185,0.722309054,0.754382153
2439,121.571678,31.34995009,0.804023798,0.756181983,0.795444766,0.721855082,0.620844645,0.69924077,0.732931841
2441,121.5726572,31.35031633,0.697467341,0.780834885,0.723176805,0.669472593,0.633765255,0.639323934,0.690673469
2444,121.5697321,31.34941764,0.285509968,0.752199982,0.382146499,0.45607451,0.619539817,0.418028018,0.485583132
2445,121.5702354,31.3495624,0.251390974,0.784692701,0.337704171,0.43937819,0.648541216,0.399051192,0.476793074
2446,121.570741,31.34970621,0.635221365,0.801715995,0.681714705,0.650349817,0.642296472,0.609615468,0.670152304
2447,121.5687296,31.34912347,0.679657586,0.698651436,0.700446855,0.643392119,0.588437573,0.620811462,0.655232839
2448,121.568232,31.3489663,0.698323116,0.66721746,0.705821398,0.648000378,0.576803238,0.627361517,0.653921185
2449,121.5677241,31.34883865,0.60136717,0.733632982,0.643559031,0.609481347,0.609062742,0.584666163,0.630294906
2450,121.5672058,31.34875374,0.208184972,0.45502626,0.270920367,0.336191199,0.479721886,0.34062981,0.348445749
2451,121.5667065,31.3485932,0.35015097,0.447527775,0.412756043,0.42493809,0.466045958,0.428762041,0.421696813
2452,121.5662059,31.3484386,0.755148382,0.73782159,0.755239426,0.683815291,0.614606969,0.664466878,0.701849756
2487,121.5748082,31.34994438,0.3735808,0.817173351,0.448845397,0.5127775,0.671488747,0.478564552,0.550405058
2490,121.5731727,31.34941198,0.228340389,0.630889023,0.306771156,0.387445219,0.561546026,0.365441987,0.413405633
2492,121.5745825,31.34946116,0.480730456,0.759062573,0.531324237,0.540112649,0.641226648,0.526415394,0.579811993
2493,121.5750174,31.34916773,0.42302269,0.78410496,0.5,0.52698499,0.648606456,0.5,0.563786516
2494,121.5753712,31.34939981,0.439756331,0.837075521,0.508704162,0.556710644,0.688540239,0.518981595,0.591628082
2496,121.5744584,31.35087032,0.55411398,0.738895259,0.613485095,0.586889645,0.611188174,0.562167506,0.611123277
2497,121.5739615,31.3507012,0.804233252,0.793459385,0.796067715,0.727093775,0.646813163,0.703835539,0.745250472
2507,121.5780234,31.34909491,0.217399873,0.668665235,0.224666987,0.36931726,0.632792612,0.362296269,0.412523039
2512,121.5779513,31.34859359,0.205294225,0.714877987,0.22455278,0.374663344,0.649573725,0.357693202,0.421109211
2513,121.5784456,31.34875703,0.208474667,0.697240642,0.223091727,0.367392235,0.643774327,0.356227612,0.416033535
2514,121.5759673,31.35130552,0.708444982,0.730581567,0.722964221,0.658789441,0.607931877,0.638843778,0.677925978
2515,121.576464,31.35147514,0.643639274,0.754139795,0.675588184,0.634071636,0.619368993,0.606835347,0.655607205
2516,121.5769669,31.35161589,0.744258594,0.803975932,0.752834943,0.696407436,0.651315399,0.666503018,0.719215887
2517,121.5774558,31.35180295,0.776011934,0.766411407,0.774499468,0.706548499,0.626557159,0.683241504,0.722211662
2518,121.5779378,31.35200895,0.555102952,0.832985516,0.620450899,0.621382745,0.668596349,0.576465765,0.645830704
2519,121.5784526,31.35210667,0.611329706,0.814029383,0.670781361,0.645091651,0.648716756,0.600378875,0.665054622
2526,121.573289,31.35287126,0.639805193,0.565129361,0.651703336,0.590954694,0.523928126,0.586227781,0.592958082
2527,121.5732719,31.3523462,0.527048318,0.703332433,0.591612186,0.57032785,0.586518807,0.544843189,0.587280464
2528,121.5732254,31.35182272,0.590012927,0.696782287,0.639356301,0.599110566,0.58395452,0.575373587,0.614098365
2529,121.5731383,31.35130553,0.5,0.585679448,0.56015921,0.533003494,0.526750558,0.5206669,0.537709935
2530,121.5731312,31.35077962,0.269693664,0.64971833,0.36201409,0.424549034,0.55915742,0.397355338,0.443747979
2541,121.5808315,31.34834272,0.830028181,0.69900692,0.754068361,0.691018045,0.636038713,0.707616021,0.719629374
2542,121.5803639,31.34812316,0.895355155,0.71921203,0.826955125,0.752990179,0.638024729,0.760311925,0.765474857
2543,121.5798806,31.34792208,0.831511343,0.682973551,0.754111657,0.687136716,0.628948099,0.706161343,0.715140452
2544,121.5793967,31.34772634,0.76292403,0.784830712,0.745788411,0.68619202,0.655134383,0.677131384,0.718666823
2545,121.5799427,31.34918497,0.214229438,0.760646915,0.248569906,0.394360708,0.665763145,0.370482043,0.442342026
2546,121.5809534,31.34946615,0.198146723,0.744189685,0.226983394,0.378925066,0.658608669,0.353555746,0.426734881
2547,121.5814542,31.34961482,0.236300913,0.785717331,0.286068031,0.423537515,0.668866384,0.389399757,0.464981655
2548,121.581955,31.34976292,0.207242383,0.756893412,0.244433572,0.385612192,0.663258044,0.361477304,0.436486151
2549,121.5824103,31.35001153,0.216721333,0.651054785,0.259876983,0.355022806,0.606217677,0.35317248,0.407011011
2568,121.5789412,31.35178656,0.249776406,0.761262237,0.281178546,0.413785424,0.667212596,0.397285295,0.461750084
2573,121.5797946,31.34930314,0.208746161,0.763112768,0.244378328,0.391000101,0.666619147,0.366042227,0.439983122
2574,121.5801263,31.35220056,0.804512616,0.681799618,0.753598592,0.678357222,0.615307755,0.69050219,0.704012999
2575,121.5805294,31.35186339,0.789057576,0.717076874,0.760143106,0.681074255,0.622734429,0.682770466,0.708809451
2576,121.5809369,31.35153155,0.577741039,0.707107902,0.602838721,0.570462414,0.612361388,0.566769403,0.606213478
2577,121.5813213,31.35117431,0.488737351,0.725405818,0.521385439,0.532188918,0.633157075,0.525326336,0.57103349
2578,121.5817411,31.35086108,0.541637593,0.735817371,0.579896104,0.564725749,0.628641506,0.553916396,0.600772453
2579,121.5821094,31.35048659,0.262745547,0.578433013,0.337152581,0.385970231,0.539374909,0.38310224,0.414463087
2580,121.581385,31.35307424,0.262314858,0.81395636,0.357610955,0.464484168,0.6613275,0.411762344,0.495242698
2581,121.5808855,31.35292908,0.234108928,0.824889354,0.328496169,0.458095132,0.669018702,0.394119571,0.484787976
2582,121.5803867,31.35277791,0.626050715,0.82987802,0.680971222,0.656955252,0.660343774,0.609823175,0.677337026
2583,121.5798846,31.35262404,0.727576184,0.777869607,0.748695559,0.690668569,0.627426628,0.65456201,0.704466426
2651,121.5952014,31.35097707,0.573751176,0.26918496,0.509137072,0.474245861,0.418553994,0.525455491,0.461721426
2652,121.5956469,31.35069998,0.384475543,0.372504658,0.37550973,0.391903354,0.477117588,0.438261591,0.406628744
2653,121.5960754,31.35039786,0.574521308,0.288461848,0.514063823,0.47523613,0.431009295,0.527817509,0.468518319
2654,121.5965153,31.3501158,0.46712118,0.241300314,0.425797597,0.422063554,0.399758097,0.470555669,0.404432735
2655,121.596954,31.34982756,0.650741924,0.373736573,0.595559877,0.542645799,0.4644737,0.575036613,0.533699081
2657,121.5978277,31.34924542,0.385323812,0.378388115,0.375783426,0.406563791,0.475275162,0.440315782,0.410275015
2661,121.3899056,31.34609515,0.702501808,0.357012717,0.666665506,0.576631637,0.43805075,0.597903738,0.556461026
2676,121.3910538,31.34558048,0.423310412,0.2106154,0.410792937,0.399162388,0.363524544,0.444470096,0.37531263
2677,121.3905835,31.34589424,0.570315906,0.300987597,0.562746969,0.5,0.405585756,0.524998528,0.477439126
2684,121.3948646,31.34834198,0.907853338,0.66984511,0.856195695,0.767610316,0.600061369,0.76647132,0.761339525
2685,121.3928519,31.34426994,0.601785727,0.473667362,0.613044675,0.556998052,0.483684312,0.560519529,0.548283276
2686,121.3923782,31.34404301,0.309419331,0.797853589,0.386251008,0.46862994,0.661337291,0.438023822,0.510252497
2687,121.3918876,31.34385501,0.626539946,0.810421759,0.656922709,0.638156054,0.661899389,0.606209325,0.66669153
2688,121.3914054,31.34365155,0.712183237,0.61884672,0.666811225,0.613334525,0.588909608,0.628378184,0.63807725
2689,121.3909071,31.34348341,0.831977558,0.670636531,0.788918187,0.712405319,0.595275766,0.70826035,0.717912285
2690,121.3904311,31.3432619,0.449963431,0.69260727,0.524408369,0.526890743,0.58498677,0.5,0.546476097
2691,121.389944,31.3430693,0.716808095,0.773545716,0.730946889,0.673627056,0.632893168,0.648309053,0.696021663
2692,121.3894688,31.34284555,0.854743643,0.715771959,0.808377083,0.729556057,0.621576135,0.72892401,0.743158148
2693,121.3889822,31.3426501,0.869699834,0.701472793,0.817920805,0.737883846,0.616224803,0.7388459,0.747007997
2694,121.3884939,31.34247975,0.801262892,0.584528466,0.762511209,0.675947222,0.548625162,0.680607766,0.675580453
2695,121.3880128,31.3422831,0.651561687,0.631654335,0.646603518,0.591666907,0.578076887,0.599088864,0.616442033
2696,121.3875234,31.34212185,0.419303232,0.332091667,0.422913615,0.425798967,0.436809274,0.456626984,0.415590623
2698,121.3869466,31.34126393,0.891462875,0.630026475,0.789669619,0.727833574,0.612777497,0.746609172,0.733063202
2699,121.3866661,31.34082137,0.895958976,0.740051949,0.829131152,0.760486032,0.647331901,0.762257016,0.772536171
2700,121.3863927,31.3403752,0.904297464,0.645172833,0.811702744,0.743248111,0.616907276,0.759029511,0.746726323
2701,121.3861228,31.33992693,0.894032689,0.630048092,0.801786619,0.732377909,0.608194468,0.749796495,0.736039379
2702,121.3858493,31.33947972,0.898357851,0.641442486,0.796384659,0.733953208,0.617111373,0.753526893,0.740129412
2703,121.3855665,31.33903884,0.453655336,0.347757384,0.477553741,0.454697183,0.426232482,0.475369852,0.439210996
2704,121.3851355,31.33875262,0.802092134,0.442877888,0.706566209,0.628833629,0.518935674,0.663712706,0.627169707
2706,121.3841799,31.33833318,0.874561362,0.584575893,0.790801646,0.708574169,0.582852162,0.730863377,0.712038102
2707,121.3836744,31.33819878,0.901088498,0.648031291,0.802271053,0.738012233,0.619456391,0.755027325,0.743981132
2708,121.3831643,31.33808122,0.886410346,0.579851794,0.776719611,0.711390667,0.59644385,0.738206166,0.714837072
2709,121.3928921,31.34476751,0.267244856,0.205731386,0.303069659,0.341382298,0.34133208,0.35974771,0.303084665
2710,121.3924249,31.3450073,0.256317468,0.241093326,0.296037227,0.333618599,0.364071733,0.355059458,0.307699635
2711,121.3919387,31.34520782,0.25866368,0.167357317,0.281213113,0.321415457,0.319324398,0.353138162,0.283518688
2716,121.3942088,31.34791092,0.787801699,0.733143371,0.71222252,0.676194805,0.649983109,0.682469042,0.706969091
2717,121.394406,31.34742713,0.765213224,0.806319222,0.735362523,0.692375899,0.678491755,0.681177695,0.726490053
2718,121.3945957,31.34693991,0.674354702,0.670074509,0.627300932,0.601946411,0.620727733,0.612208895,0.63443553
2719,121.3947412,31.34643938,0.549777641,0.836392763,0.570367109,0.605469246,0.697826549,0.576829151,0.639443743
2722,121.3937489,31.34415877,0.655878549,0.41793131,0.644697177,0.579582848,0.457319863,0.583025099,0.556405808
2723,121.3941606,31.34383166,0.433148397,0.300859491,0.447386905,0.428437962,0.409211848,0.45966402,0.413118104
2724,121.3945616,31.3434917,0.5,0.313759906,0.494083126,0.464736661,0.418416185,0.493921869,0.447486291
2725,121.3949539,31.34314265,0.629372132,0.391421027,0.617083133,0.551779768,0.450004822,0.56589217,0.534258842
2729,121.3973856,31.34880792,0.243388679,0.185743831,0.26524987,0.302572884,0.342991395,0.344590743,0.280756234
2730,121.3968139,31.34864687,0.846017944,0.565065187,0.76870387,0.686441196,0.569428757,0.707884081,0.690590173
2732,121.3957206,31.34855744,0.907839282,0.693534305,0.830305446,0.75899311,0.630294509,0.765604288,0.76442849
2735,121.395914,31.34861717,0.886560631,0.733335766,0.835624688,0.75547865,0.635181703,0.753762812,0.766657375
2741,121.4190324,31.34514305,0.421053769,0.256941985,0.430082448,0.422789026,0.377856874,0.450205624,0.393154954
2743,121.4187661,31.34616039,0.401240356,0.334218313,0.440863183,0.439659708,0.406497992,0.447885558,0.411727518
2744,121.4186454,31.34667226,0.458752747,0.408051921,0.5,0.485248717,0.441932663,0.484079192,0.463010873
2755,121.4196564,31.34479954,0.801335202,0.656195874,0.776605592,0.69383643,0.580343007,0.687181378,0.699249581
2756,121.4201539,31.34497008,0.821342467,0.734590437,0.801435113,0.727836899,0.616205794,0.708107781,0.734919749
2757,121.4206429,31.3451622,0.715545194,0.76218153,0.735052034,0.676375513,0.624493713,0.646492496,0.693356747
2758,121.4211418,31.34532879,0.532187161,0.659164108,0.598259659,0.573478795,0.557289055,0.543743226,0.577353667
2759,121.4216293,31.34552488,0.660940546,0.650605095,0.684062306,0.624738371,0.562400984,0.606558164,0.631550911
2760,121.4221282,31.34569147,0.673684983,0.706003651,0.704692884,0.648744587,0.585163808,0.61897452,0.656210739
2761,121.4226176,31.34588244,0.752995192,0.652337076,0.743404677,0.66546426,0.572650292,0.655251534,0.673683839
2762,121.4231146,31.34605416,0.736975484,0.72402147,0.750009343,0.682980946,0.597157793,0.653186788,0.690721971
2763,121.4236097,31.34623108,0.70631932,0.765591383,0.732735809,0.674731889,0.621511594,0.641904489,0.690465747
2764,121.4241012,31.34641653,0.28247225,0.473127032,0.368043316,0.41461061,0.464973666,0.393175352,0.399400371
2765,121.4245994,31.34658486,0.725876401,0.584144916,0.72436241,0.647326529,0.531188755,0.634092726,0.64116529
2771,121.4178908,31.34429099,0.827463978,0.563569253,0.740740539,0.669748446,0.571506113,0.695376915,0.678067541
2772,121.4183933,31.34443408,0.603787188,0.604599566,0.567312045,0.546766472,0.585317792,0.57095797,0.579790172
2776,121.4168752,31.34407088,0.262722985,0.696428146,0.305112272,0.403330039,0.62345202,0.395035431,0.447680149
2777,121.4163603,31.343968,0.841498402,0.56247042,0.751614185,0.674810711,0.573882431,0.704676344,0.684825416
2779,121.4153308,31.34376114,0.852055413,0.60211588,0.751326186,0.683613355,0.600156464,0.714798066,0.700677561
2780,121.4148158,31.34365843,0.841443683,0.582988485,0.782936503,0.695683761,0.560358193,0.707319085,0.695121618
2781,121.4142972,31.34357938,0.836236778,0.557304194,0.733369702,0.664813857,0.582910504,0.698910061,0.678924183
2782,121.4137932,31.34343875,0.882161525,0.592626991,0.75951278,0.705617987,0.605710078,0.733748149,0.713229585
2783,121.4132792,31.34334074,0.889772753,0.622756166,0.773557409,0.718653723,0.61390791,0.742214651,0.726810435
2784,121.4127651,31.34324668,0.802934816,0.581548067,0.743314538,0.667309845,0.567123526,0.681164405,0.6738992
2785,121.4122438,31.34319738,0.658942412,0.459510839,0.640374145,0.578885749,0.491369334,0.5889181,0.569666763
2786,121.4117372,31.3430618,0.886565196,0.686063253,0.807436288,0.743093105,0.626471064,0.749073933,0.749783807
2789,121.4102033,31.34272628,0.769451387,0.528338027,0.687878891,0.623504668,0.558034476,0.651335938,0.636423898
2792,121.4265195,31.34727546,0.473564205,0.585584323,0.53873646,0.52396754,0.52432667,0.507109053,0.525548042
2793,121.4270058,31.3474683,0.558532227,0.671386006,0.612348438,0.579493221,0.569261074,0.557254634,0.591379267
2794,121.4275078,31.34760835,0.660293293,0.673569657,0.687926461,0.632000318,0.571079159,0.608482834,0.638891954
2799,121.4299825,31.34794828,0.905694424,0.64004985,0.83891737,0.752847768,0.595326335,0.761759354,0.749099184
2800,121.4301151,31.34744152,0.896874925,0.768336802,0.856068078,0.776415137,0.644554636,0.766912419,0.784860333
2801,121.4302592,31.34693777,0.89783819,0.739829304,0.849237161,0.768323616,0.635775883,0.765211661,0.776035969
2802,121.430433,31.34644348,0.773774104,0.78996926,0.778977828,0.712577883,0.639062682,0.683454978,0.729636123
2803,121.4307129,31.34599952,0.729312739,0.783605169,0.725786237,0.672257699,0.652264128,0.654892956,0.703019821
2804,121.4309451,31.34553145,0.278302206,0.38574044,0.348967086,0.374260987,0.436502439,0.379723646,0.367249467
2806,121.4316101,31.3448996,0.162360203,0.157433479,0.185676875,0.251927051,0.321150968,0.285678281,0.227371143
2807,121.4318045,31.34441445,0.160151777,0.180767419,0.189949797,0.25651455,0.333398673,0.286237442,0.234503276
2808,121.4319963,31.34392731,0.160615364,0.265587882,0.206580945,0.284379747,0.374795617,0.293915122,0.264312446
2809,121.431896,31.34504519,0.167817597,0.159938635,0.19163109,0.255499146,0.323722897,0.290377153,0.231497753
2810,121.4321127,31.34456779,0.162027472,0.180369016,0.192886217,0.259616292,0.331876676,0.287939891,0.235785927
2812,121.4325194,31.34360294,0.168482767,0.244444685,0.205925119,0.274667185,0.377049395,0.297946477,0.261419271
2813,121.4327129,31.34311554,0.168083358,0.2287173,0.2099632,0.279169955,0.356316053,0.297018997,0.256544811
2816,121.431125,31.34604616,0.26115831,0.197894195,0.291473337,0.332020141,0.341543633,0.354403763,0.296415563
2817,121.4312855,31.34554885,0.18248851,0.15991959,0.208964734,0.268873637,0.317147739,0.301727514,0.239853621
2818,121.4303852,31.34814508,0.25903658,0.44668149,0.342529227,0.395739767,0.454173351,0.376002673,0.379027181
2820,121.4307328,31.34715406,0.445008155,0.303369488,0.477806678,0.454992863,0.393240028,0.466085945,0.423417193
2826,121.4316967,31.34562634,0.190915882,0.186108064,0.22761003,0.290348883,0.328622852,0.311491632,0.255849557
2827,121.4313132,31.34658795,0.282792576,0.294183212,0.335135709,0.374899509,0.393410739,0.379871532,0.343382213
2828,121.4347509,31.34529207,0.519624998,0.716966272,0.56604103,0.556620562,0.609691983,0.542174452,0.58518655
2829,121.4350682,31.34487781,0.567820742,0.76695496,0.628894743,0.604004493,0.626743428,0.572484735,0.627817184
2832,121.4360137,31.34362752,0.446535772,0.743777974,0.511440818,0.526873999,0.6272476,0.508101264,0.560662905
2833,121.4363277,31.34321015,0.257884233,0.540047788,0.317742622,0.373200813,0.535242734,0.378386131,0.400417387
2834,121.4387418,31.34462289,0.514396843,0.727946822,0.577777853,0.565224081,0.606283552,0.541023084,0.588775373
2835,121.438901,31.34412326,0.714399937,0.677155807,0.705322512,0.642653705,0.596326796,0.636260555,0.662019885
2837,121.4433569,31.3465114,0.627038772,0.391793253,0.602754934,0.538011561,0.463202491,0.564891462,0.531282079
2838,121.4431222,31.34698149,0.593813146,0.39581359,0.590137193,0.532690669,0.45272442,0.549324979,0.519084
2839,121.4428968,31.34745557,0.420059285,0.260273624,0.43852807,0.430675678,0.373775298,0.450670482,0.39566374
2840,121.4433017,31.34533338,0.717610366,0.472549179,0.634590656,0.578307556,0.540703894,0.618061182,0.593637139
2841,121.4428026,31.34516731,0.337530998,0.762078212,0.384826657,0.459171492,0.656801004,0.44769115,0.508016586
2842,121.4423039,31.34500034,0.26337658,0.797240187,0.336658759,0.443956609,0.666021819,0.409421756,0.486112618
2843,121.441816,31.3448051,0.374189065,0.777154946,0.441938731,0.5,0.650278999,0.473284263,0.536141001
2844,121.4413171,31.34463862,0.404268731,0.811444431,0.482348488,0.531546683,0.665851512,0.5,0.565909974
2845,121.4408194,31.34446871,0.445299289,0.776314479,0.52408029,0.543161204,0.638720317,0.511671262,0.573207807
2846,121.4403306,31.34427595,0.28291799,0.604923959,0.367378644,0.415340178,0.542322727,0.401530862,0.435735727
2848,121.4393324,31.34394411,0.416755989,0.707978424,0.468849826,0.493807067,0.618953219,0.487440401,0.532297488
2849,121.4440391,31.34510274,0.851454333,0.72264102,0.825974213,0.738412492,0.609774497,0.726941398,0.745866326
2850,121.444292,31.34464222,0.813483079,0.671495707,0.793349903,0.704205842,0.582032926,0.695787726,0.710059197
2851,121.4445401,31.3441789,0.895858284,0.712014895,0.850113225,0.764360673,0.617368244,0.760535187,0.766708418
2852,121.4447875,31.34371759,0.826724906,0.609823452,0.789939948,0.700353674,0.560303848,0.698958951,0.69768413
2853,121.4442908,31.34564927,0.316011063,0.584490528,0.360650201,0.405365939,0.5709061,0.418122807,0.442591106
2855,121.4452744,31.34600618,0.44901814,0.584102701,0.481337059,0.475045887,0.558192425,0.491640161,0.506556062
2857,121.4498991,31.34539562,0.871395636,0.61312258,0.794519214,0.71580476,0.590825786,0.730166865,0.719305807
2858,121.4496751,31.34587132,0.861182313,0.623134087,0.793865027,0.7134796,0.589442301,0.72371118,0.717469085
2859,121.4494397,31.34634164,0.742599188,0.613793977,0.724930595,0.651059911,0.55919577,0.645732652,0.656218682
2860,121.4492042,31.34681196,0.842741668,0.568462031,0.782562279,0.696852231,0.556071852,0.706118216,0.692134713
2861,121.4489808,31.34728798,0.540049564,0.363887774,0.544363238,0.5,0.439397963,0.520294794,0.484665556
2862,121.4496039,31.34486973,0.561870555,0.487663327,0.5758359,0.52513249,0.5,0.541598499,0.532016795
2864,121.4504051,31.34447811,0.404918923,0.662506145,0.490869261,0.505713731,0.564373089,0.477964659,0.517724301
2865,121.4506721,31.34402578,0.80640395,0.689166853,0.772142282,0.696911883,0.60664302,0.693343989,0.710768663
2866,121.4508939,31.34354922,0.218751641,0.417910788,0.291731732,0.356614429,0.444957186,0.347998115,0.346327315
2868,121.4489498,31.34591028,0.793379007,0.651894286,0.75955226,0.679148778,0.586926052,0.681733066,0.692105575
2869,121.4486264,31.34628902,0.842741668,0.568462031,0.782562279,0.696852231,0.556071852,0.706118216,0.692134713
2872,121.4464765,31.34649551,0.514613255,0.607156149,0.530965518,0.513297715,0.57146542,0.527304128,0.544133698
2875,121.4479735,31.34699433,0.607008685,0.675362263,0.616766487,0.57648912,0.59780848,0.580118689,0.608925621
2876,121.4484725,31.34716061,0.617319874,0.456304669,0.575115906,0.524392685,0.517552455,0.564381966,0.542511259
2901,121.4638516,31.34440607,0.864640151,0.601180549,0.812347027,0.722797991,0.563065066,0.724951824,0.714830435
2902,121.4640994,31.34394339,0.884495095,0.645466476,0.821466356,0.737046532,0.5947609,0.74353087,0.737794372
2913,121.4698194,31.34578718,0.778779835,0.489960167,0.732753991,0.644892943,0.512375693,0.654528296,0.635548488
2914,121.4703074,31.34597616,0.861593136,0.643966211,0.826913765,0.732106202,0.570260906,0.726080737,0.72682016
2915,121.4708001,31.34614945,0.841086226,0.656044618,0.806986601,0.71333134,0.584668132,0.712272951,0.719064978
2917,121.4678127,31.34862937,0.74486205,0.626589353,0.691220633,0.635868456,0.595286753,0.647110864,0.656823018
2918,121.4680466,31.34815837,0.729648366,0.687713255,0.725048233,0.673298131,0.591012683,0.645339995,0.675343444
2919,121.4682814,31.34768805,0.398000096,0.457921714,0.458721432,0.459660592,0.470808462,0.45762694,0.450456539
2920,121.4685146,31.34721693,0.581384915,0.590795317,0.545585798,0.539664194,0.590595631,0.559562231,0.567931348
2921,121.4687515,31.34674759,0.64797925,0.78821436,0.672392548,0.651444091,0.650744767,0.615629575,0.671067432
2923,121.4692304,31.34581131,0.454528961,0.400323862,0.466598208,0.450716572,0.4781824,0.480242785,0.455098798
2925,121.467897,31.345131,0.646438644,0.460032464,0.645154254,0.568761246,0.483911381,0.580885484,0.564197246
2926,121.4683961,31.34529692,0.785407722,0.580806228,0.761411643,0.667665529,0.542231811,0.665963604,0.667247756
2928,121.4669,31.34479804,0.65721984,0.529493539,0.634018841,0.569479833,0.541398852,0.592380188,0.587331849
2929,121.4664067,31.3446189,0.479499831,0.384466109,0.515945515,0.476164254,0.439878888,0.490673003,0.464437933
2930,121.4659105,31.34444794,0.373200436,0.26602491,0.404533692,0.399807238,0.378639909,0.425325433,0.374588603
2931,121.4654223,31.34426761,0.695754279,0.394265104,0.646292148,0.564296328,0.477838475,0.598945858,0.562898699
2932,121.4649312,31.34408871,0.721392979,0.432422295,0.683691449,0.59809845,0.483060599,0.617614361,0.589380022
2933,121.4644266,31.3439518,0.772630107,0.458516381,0.733888213,0.643958942,0.487534899,0.64808423,0.624102129
2944,121.4698032,31.33984454,0.180180743,0.457830863,0.204425989,0.285004328,0.521212618,0.314023274,0.327112969
